-40.902,79.665,4,4
-40.621,78.743,4,4
-40.536,78.41,4,4
-40.178,77.524,4,4
-39.769,76.647,4,4
-39.311,75.768,4,4
-39.174,75.471,4,4
-38.589,74.479,4,4
-37.96,73.481,4,4
-37.39,72.612,4,4
-37.205,72.301,4,4
-36.604,71.417,4,4
-36.41,71.103,4,4
-35.791,70.216,4,4
-35.618,69.938,4,4
-34.731,68.728,4,4
-34.035,67.778,4,4
-33.36,66.853,4,4
-33.153,66.539,4,4
-32.488,65.581,4,4
-32.301,65.273,4,4
-31.666,64.262,4,4
-31.481,63.919,4,4
-30.883,62.835,4,4
-30.715,62.476,4,4
-30.106,61.24,4,4
-29.839,60.633,4,4
-29.698,60.268,4,4
-29.245,59.161,4,4
-29.126,58.789,4,4
-28.758,57.654,4,4
-28.329,55.811,4,4
-28.27,55.367,4,4
-28.069,53.237,4,4
-28.082,52.878,4,4
-28.1,51.827,4,4
-28.201,50.727,4,4
-28.28,50.346,4,4
-28.478,49.349,4,4
-28.755,48.349,4,4
-28.91,47.963,4,4
-29.835,46.123,4,4
-30.087,45.754,4,4
-30.711,44.879,4,4
-30.996,44.558,4,4
-31.245,44.302,4,4
-32.364,43.08,4,4
-33.187,42.291,4,4
-34.162,41.433,4,4
-34.57,41.123,4,4
-35.382,40.456,4,4
-36.231,39.769,4,4
-36.677,39.44,4,4
-37.579,38.71,4,4
-37.939,38.458,4,4
-38.238,38.26,4,4
-38.556,38.045,4,4
-39.793,37.032,4,4
-40.834,36.192,4,4
-41.844,35.378,4,4
-42.172,35.158,4,4
-42.517,34.922,4,4
-44.22,33.489,4,4
-45.293,32.605,4,4
-45.632,32.37,4,4
-45.968,32.138,4,4
-47.015,31.273,4,4
-47.437,30.964,4,4
-48.689,29.913,4,4
-49.063,29.644,4,4
-50.019,28.831,4,4
-51.47,27.458,4,4
-51.884,27.104,4,4
-52.68,26.266,4,4
-53.434,25.339,4,4
-54.118,24.286,4,4
-54.617,23.312,4,4
-54.808,22.978,4,4
-55.117,22.017,4,4
-55.3,21.09,4,4
-55.198,19.366,4,4
-55.194,19.005,4,4
-55.158,18.602,4,4
-54.924,17.754,4,4
-54.292,16.526,4,4
-53.802,15.79,4,4
-53.09,15.013,4,4
-52.374,14.413,4,4
-51.655,13.941,4,4
-50.903,13.549,4,4
-50.103,13.213,4,4
-49.194,12.904,4,4
-48.139,12.607,4,4
-47.289,12.402,4,4
-46.977,12.338,4,4
-46.071,12.157,4,4
-45.189,12.001,4,4
-44.776,11.939,4,4
-43.053,11.673,4,4
-42.05,11.53,4,4
-41.723,11.493,4,4
-41.381,11.455,4,4
-41.025,11.414,4,4
-39.968,11.263,4,4
-38.891,11.106,4,4
-38.569,11.068,4,4
-36.737,10.755,4,4
-36.369,10.702,4,4
-35.203,10.495,4,4
-34.815,10.434,4,4
-34.258,10.339,4,4
-32.904,10.065,4,4
-32.535,9.9969,4,4
-31.398,9.7273,4,4
-31.049,9.648,4,4
-29.884,9.3252,4,4
-29.521,9.2273,4,4
-28.088,8.7817,4,4
-25.975,8.0552,4,4
-25.77,7.989,4,4
-25.546,7.9151,4,4
-25.148,7.7772,4,4
-23.66,7.2038,4,4
-23.298,7.0636,4,4
-22.086,6.5456,4,4
-21.757,6.4029,4,4
-21.425,6.2556,4,4
-19.908,5.5443,4,4
-18.61,4.917,4,4
-18.289,4.7602,4,4
-17.058,4.1592,4,4
-16.713,3.9901,4,4
-14.56,2.9874,4,4
-14.223,2.8333,4,4
-13.9,2.6892,4,4
-12.601,2.1597,4,4
-12.247,2.0224,4,4
-10.895,1.5431,4,4
-10.535,1.4243,4,4
-10.157,1.3052,4,4
-8.3491,0.82681,4,4
-7.9155,0.72638,4,4
-7.5465,0.64725,4,4
-6.208,0.38114,4,4
-5.797,0.31385,4,4
-3.5889,0.049274,4,4
-3.1926,0.021808,4,4
-1.9354,-0.044696,4,4
-1.5441,-0.045464,4,4
0.048902,-0.022732,4,4
